,MP/mp-1017539,MP/mp-1093993,MP/mp-1245015,MP/mp-1245109,MP/mp-1245209,MP/mp-1245255,MP/mp-13161,MP/mp-1986,MP/mp-2133,MP/mp-2229,MP/mp-2346983,MP/mp-997630,COD/cod-1011258,COD/cod-1011259,COD/cod-1534836,COD/cod-1536063,COD/cod-1537875,COD/cod-2107059,COD/cod-2300112,COD/cod-2300113,COD/cod-2300114,COD/cod-2300115,COD/cod-2300116,COD/cod-2300450,COD/cod-4517837,COD/cod-9004178,COD/cod-9004179,COD/cod-9004180,COD/cod-9004181,COD/cod-9008877,COD/cod-9011662,OQMD/oqmd-1106917,OQMD/oqmd-116025,OQMD/oqmd-117131,OQMD/oqmd-1223683,OQMD/oqmd-1230655,OQMD/oqmd-1343236,OQMD/oqmd-1343668,OQMD/oqmd-1343724,OQMD/oqmd-1343728,OQMD/oqmd-1439997,OQMD/oqmd-1442030,OQMD/oqmd-1442249,OQMD/oqmd-1443821,OQMD/oqmd-1443987,OQMD/oqmd-1444341,OQMD/oqmd-1472687,OQMD/oqmd-1472817,OQMD/oqmd-1473257,OQMD/oqmd-1474198,OQMD/oqmd-1479504,OQMD/oqmd-1479511,OQMD/oqmd-2029561,OQMD/oqmd-2029562,OQMD/oqmd-2029563,OQMD/oqmd-2029564,OQMD/oqmd-2029839,OQMD/oqmd-2029840,OQMD/oqmd-2029841,OQMD/oqmd-2029842,OQMD/oqmd-2029843,OQMD/oqmd-2029844,OQMD/oqmd-20684,OQMD/oqmd-20685,OQMD/oqmd-2170474,OQMD/oqmd-307732,OQMD/oqmd-328816,OQMD/oqmd-339274,OQMD/oqmd-4908,OQMD/oqmd-6958
MP/mp-2346983,0.6529415646981533,1.2755633493942504,0.9984251452713284,0.9498939054358786,1.0395977565165158,0.9873768603591664,1.2245368268697083,1.3140737999170784,1.3081447143394205,1.1185250594214544,0.0,1.1112867919524922,1.3181914573203448,1.2455910076965369,1.14796706,0.5626810565978428,1.2835512629409171,1.3068226200000002,1.2979426400000003,1.3097589400000003,1.32314682,1.3248577800000003,1.3423075500000006,1.3090702977687982,0.6774191854571088,1.29959508,1.29877846,1.2949116600000001,1.3048027364656114,1.245628581927281,1.245887633472504,1.13751106,1.1291324074624312,1.2512328268697086,1.30098262226829,1.1230720930239517,1.1385540500000002,1.269823329303506,1.0897285529506324,1.2788825666724808,1.1399750100000001,1.1375489400000003,1.2667064114905355,1.1022445100000007,1.305563394392687,1.1432337600000002,1.138173225,1.14987457362685,1.138980825,0.624205984729544,1.2329285045254892,1.2328384678632633,1.1807623400645868,1.0357403350000003,1.1283374546308163,1.2641063949542088,1.298900771970031,1.2968530475996753,1.2999331865799713,1.3022315953051564,1.2992104100952435,1.296999716668597,1.2560028268697083,1.3058773978504798,1.2952220751969816,1.250161826869709,1.142794635,1.2532652168697087,1.2937070737854002,1.1420590600000002
MP/mp-997630,0.6400362337470815,1.082096238476729,0.7914288008324117,0.7720537598662762,0.7493487821398244,0.7726222486932635,0.7353995337217656,1.0466707832690716,1.0343856940385736,0.0774125730846662,1.1112867919524922,0.0,1.0194786960762596,1.074485252373679,0.04504270595520099,0.9307138455188411,1.096515438764425,1.0217507122319698,1.0315695380264898,1.0150004599350853,0.9983912412372438,0.982558941998148,0.9715528005809744,1.0317733850429067,0.7295414910728222,1.0310192994787974,1.0337557709157008,1.0310192994787974,1.0337557709157008,1.0323104501670692,1.0321822587400553,0.05056231357126384,0.32881633882572103,0.7473812448498651,1.0680501481809799,0.5758654522798041,0.04908730296784425,0.673356898651897,0.1184633523003158,0.918739270566375,0.047077762064254625,0.050508743161520986,1.1107849457625196,0.7865421932620653,0.8933476017810018,0.04246919361787116,0.049625870847735065,0.6069655589936747,0.04848375197476251,0.9925833923468557,0.7064398857863976,0.7064655370994104,0.7166382284767292,0.8294272762038637,0.3305127591867043,1.0855804484767293,1.0633488380640652,1.0621636003792059,1.064947424042785,1.0613303221403148,1.0514146077740403,1.0629173444417739,0.7515121860259173,1.0600570131264466,1.0618100538122608,0.7464537316424122,0.04309021014844827,0.7491413462202625,1.041719417339435,0.04413047028959083
COD/cod-1011258,0.8178150565854119,0.3501984338640556,0.42552901744755633,0.3682975518844662,0.4365662014746885,0.4085105414189125,0.8649448680947991,0.027192362575636952,0.02278930686052716,1.0267185468458169,1.3181914573203448,1.0194786960762596,0.0,0.13099999999999978,1.0561605474243625,0.8182450514246367,0.0770367426881653,0.02169999999999961,0.02939999999999987,0.021008119999999852,0.035920239999999826,0.060433421366186124,0.06295951000000022,0.02930799999999989,0.640772271863236,0.02939999999999987,0.03329999999999966,0.02939999999999987,0.03329999999999966,0.15361950000000024,0.1535850000000003,1.0457045474243625,1.0373258948867936,0.8880642822742284,0.04857145210472025,1.0312655406486426,1.0467475374243627,0.34612179742436266,0.9979220403749949,0.770198999999999,1.0481684974243626,1.0457424274243627,0.3376672493751416,1.0104379974243622,0.7448073312146257,1.0514272474243627,1.0463667124243625,1.0580680610512125,1.0471743124243624,0.8609296076195707,0.42796763442627483,0.42757547502334914,1.0889558274889493,0.9439338224243627,1.0365309420551783,0.3340653610576143,0.04686976288914524,0.046147402345599,0.047837329308242804,0.04467672852236371,0.03494660389320048,0.04644707207010379,0.8921952234502806,0.040578317050186996,0.04514080556797939,0.8871367690667755,1.0509881224243625,0.8898243836446258,0.03994072999999965,1.0502525474243627
COD/cod-1011259,0.7452146069616039,0.40520499016147493,0.4308708054260406,0.4135238198292015,0.46021736250190903,0.45711871415920413,0.919951424392218,0.12764650141860612,0.11364912999999932,1.0817251031432362,1.2455910076965369,1.074485252373679,0.13099999999999978,0.0,1.1111671037217818,0.7456446018008287,0.07780270988747207,0.10930000000000017,0.10159999999999991,0.11680000000000001,0.13200000000000012,0.14610000000000012,0.15600000000000014,0.1016919999999999,0.5681718222394281,0.10159999999999991,0.09770000000000012,0.10159999999999991,0.09770000000000012,0.16336950000000017,0.16333500000000023,1.1007111037217818,1.092332451184213,0.9430708385716473,0.10626800047091711,1.086272096946062,1.101754093721782,0.401128353721782,1.0529285966724142,0.6391989999999996,1.103175053721782,1.100748983721782,0.39267380567256094,1.0654445537217816,0.6138073312146264,1.106433803721782,1.1013732687217819,1.113074617348632,1.1021808687217818,0.7883291579957628,0.4829741907236942,0.4825820313207685,1.1439623837863686,0.9989403787217821,1.0915374983525976,0.38907191735503366,0.09863752999999997,0.10009135999999952,0.10296057999999997,0.10687498999999967,0.09624168999999982,0.10118983000000004,0.9472017797476995,0.11426113552544948,0.0950372100000001,0.9421433253641944,1.1059946787217818,0.9448309399420447,0.09105927000000014,1.105259103721782
COD/cod-1534836,0.6767187652703521,1.1187787699999996,0.8281113323556824,0.8087362913895468,0.786031313663095,0.8093047802165341,0.7804422396769666,1.0833526346171745,1.0710675453866765,0.04163727652157645,1.14796706,0.04504270595520099,1.0561605474243625,1.1111671037217818,0.0,0.9673963770421117,1.1331972901125278,1.0584325635800726,1.0682513893745926,1.0516823112831881,1.035073092585347,1.0192414735214186,1.0082346519290772,1.0684552363910096,0.7662240225960928,1.0677011508269003,1.0704376222638037,1.0677011508269003,1.0704376222638037,1.068992301515172,1.0688641100881582,0.014787017008173198,0.373859044780922,0.7426883944158544,1.1047319995290827,0.6209081582350051,0.013312006404753607,0.7100387500000003,0.09093360500000003,0.963781976521576,0.011302465501163983,0.014733446598430344,1.1474674772857902,0.8232247247853359,0.9383903077362028,0.006693897054780518,0.013850574284644424,0.6436480905169453,0.01270845541167187,1.0292659238701263,0.7431224173096682,0.743148068622681,0.7533207599999998,0.8661098077271343,0.3755554651419053,1.12226298,1.1000307057358776,1.0988454647842998,1.101629291663203,1.0980121897396673,1.0880964591221431,1.0995991957898772,0.7359425957233348,1.0967388644745495,1.0984919215280042,0.7442030171411558,0.00731491358535763,0.7398141609138231,1.078401268687538,0.008355173726500187
COD/cod-1536063,0.504567802447387,0.7756169434985423,0.49847873937562026,0.44994749954017044,0.5396513506208076,0.48743045446345823,0.9594252907700724,0.8141273940213702,0.8081983084437123,0.937954376463566,0.5626810565978428,0.9307138455188411,0.8182450514246367,0.7456446018008287,0.9673963770421117,0.0,0.783604857045209,0.806876214104292,0.7979962341042921,0.8098125341042921,0.8232004141042919,0.8249113741042922,0.8423611441042924,0.8091238918730901,0.22019491406108838,0.7996486741042919,0.7988320541042919,0.794965254104292,0.8048563305699032,0.7456821760315728,0.7459412275767958,0.9569403770421117,0.9485617245045428,0.9825447049495017,0.8010362163725819,0.9425013702663918,0.9579833670421118,0.7698769234077978,0.9091578699927441,0.7789361607767726,0.9594043270421118,0.9569782570421119,0.7667600055948274,0.7057884567672317,0.8056169884969788,0.9626630770421118,0.9576025420421117,0.753418520394082,0.9584101420421116,0.5517084627799109,0.732982098629781,0.7328920619675552,0.7843062868318187,0.6392842817672322,0.9477667716729274,0.7641599890585007,0.7989543660743228,0.7969066417039672,0.7999867806842631,0.8022851894094483,0.7992640041995354,0.7970533107728888,0.9866756461255539,0.8059309919547717,0.7952756693012735,0.9816171917420489,0.9622239520421116,0.9843048063198991,0.793760667889692,0.9614883770421119
COD/cod-1537875,0.7831748622059842,0.4272351765522209,0.45290099181678656,0.43555400621994744,0.482247548892655,0.4791489005499501,0.9419816107829639,0.04984465549535333,0.06212974472585131,1.1037552895339822,1.2835512629409171,1.096515438764425,0.0770367426881653,0.07780270988747207,1.1331972901125278,0.783604857045209,0.0,0.07476472653245514,0.06494590073793516,0.08151497882933967,0.09812419752718116,0.11470657011252783,0.12496263818345055,0.0647420537215182,0.6061320774838084,0.06549613928562747,0.06275966784872411,0.06549613928562747,0.06275966784872411,0.20803529705908308,0.20800079705908314,1.1227412901125278,1.114362637574959,0.9651010249623933,0.028465290583445046,1.108302283336808,1.123784280112528,0.42315854011252796,1.0749587830631602,0.7170017098874717,1.1252052401125279,1.122779170112528,0.4147039920633069,1.0874747401125275,0.6916100411020984,1.128463990112528,1.1234034551125278,1.1351048037393778,1.1242110551125277,0.826289413240143,0.5050043771144401,0.5046122177115144,1.1659925701771146,1.020970565112528,1.1135676847433436,0.4111021037457796,0.033166600700359705,0.03435183838521905,0.03156801472163995,0.03518511662411017,0.045100830990384644,0.03359809432265104,0.9692319661384454,0.0364584256379783,0.03470538495216413,0.9641735117549404,1.1280248651125278,0.9668611263327906,0.05479602142498985,1.127289290112528
COD/cod-2107059,0.8064462192650672,0.35247045001976574,0.40382901744755717,0.3607892796874923,0.41486620147468933,0.40438417401749494,0.8673811576691839,0.02492007103710181,0.030895310000000453,1.028990563001527,1.3068226200000002,1.0217507122319698,0.02169999999999961,0.10930000000000017,1.0584325635800726,0.806876214104292,0.07476472653245514,0.0,0.009983643135107911,0.007500000000000284,0.023523744413400216,0.04688898136618569,0.05036218506967005,0.02623767191000015,0.6294034345428914,0.009268587246827664,0.01200505868373103,0.011910960000000026,0.03352650000000024,0.1727612569510606,0.17272675695106066,1.0479765635800726,1.0395979110425038,0.8905005718486132,0.04629943594901009,1.0335375568043528,1.0490195535800728,0.3483938135800728,1.000194056530705,0.7484989999999998,1.0504405135800727,1.048014443580073,0.33993926553085174,1.0127100135800724,0.7231073312146266,1.0536992635800728,1.0486387285800727,1.0603400772069227,1.0494463285800726,0.849560770299226,0.430239650581985,0.4298474911790593,1.0912278436446594,0.9462058385800729,1.0388029582108884,0.33633737721332446,0.045906910000000245,0.044453080000000256,0.045401055994288786,0.04224045518506303,0.048302750000000394,0.04401078249571899,0.8946315130246654,0.03830630089447684,0.049507230000000124,0.8895730586411603,1.0532601385800726,0.8922606732190106,0.02066445378539994,1.0525245635800728
COD/cod-2300112,0.7975662392650673,0.3622892758142857,0.3961290174475569,0.3706081054820123,0.4173016481547198,0.4142029998120149,0.8770357100450297,0.02604650141860665,0.021975290000000314,1.038809388796047,1.2979426400000003,1.0315695380264898,0.02939999999999987,0.10159999999999991,1.0682513893745926,0.7979962341042921,0.06494590073793516,0.009983643135107911,0.0,0.01657045726644757,0.03318105085578793,0.05580900136618583,0.06002159889834724,0.01731765191000001,0.6205234545428915,0.0016524399999997552,0.0038999999999997925,0.004630979999999951,0.024606480000000097,0.17699251434684204,0.1769580143468421,1.0577953893745926,1.0494167368370237,0.900155124224459,0.03648061015449011,1.0433563825988728,1.0588383793745928,0.3582126393745928,1.010012882325225,0.7407989999999995,1.0602593393745927,1.0578332693745929,0.3497580913253717,1.0225288393745924,0.7154073312146263,1.0635180893745928,1.0584575543745927,1.0701589030014427,1.0592651543745926,0.8406807902992262,0.44005847637650497,0.4396663169735793,1.1010466694391794,0.9560246643745929,1.0486217840054084,0.34615620300784444,0.036986890000000106,0.035533060000000116,0.035746487358012224,0.03258588657213313,0.039382730000000254,0.0344345899999996,0.9042860654005112,0.02848747509995686,0.040587209999999985,0.8992276110170061,1.0630789643745926,0.9019152255948564,0.0117444337853998,1.0623433893745928
COD/cod-2300113,0.8093825392650673,0.3457201977228812,0.411329017447557,0.35986503456412167,0.4223662014746892,0.3976339217206104,0.8604666319536247,0.03167059871681133,0.03835898999999987,1.0222403107046425,1.3097589400000003,1.0150004599350853,0.021008119999999852,0.11680000000000001,1.0516823112831881,0.8098125341042921,0.08151497882933967,0.007500000000000284,0.01657045726644757,0.0,0.01661059358934125,0.03942530136618627,0.043451141631900114,0.033701351909999566,0.6323397545428915,0.01643613999999971,0.01911951999999939,0.016035297706078033,0.040990179999999654,0.16794235109345768,0.16790785109345774,1.041226311283188,1.0328476587456192,0.883586046133054,0.05304968824589462,1.0267873045074682,1.0422693012831883,0.3416435612831883,0.9934438042338205,0.7559989999999996,1.0436902612831882,1.0412641912831884,0.3331890132339672,1.0059597612831879,0.7306073312146264,1.0469490112831883,1.0418884762831881,1.0535898249100382,1.042696076283188,0.8524970902992262,0.42348939828510046,0.42309723888217476,1.0844775913477749,0.9394555862831884,1.0320527059140039,0.32958712491643993,0.05337058999999966,0.05191675999999967,0.05231556544941718,0.04915496466353808,0.05576642999999981,0.050925308211278164,0.8877169873091062,0.04505655319136137,0.05697090999999954,0.8826585329256011,1.046509886283188,0.8853461475034514,0.028128133785399356,1.0457743112831883
COD/cod-2300114,0.8227704192650671,0.3291109790250397,0.4265290174475571,0.37325291456412146,0.4375662014746893,0.4095105414189133,0.8438574132557837,0.04827981741465237,0.053271109999999844,1.0056310920068015,1.32314682,0.9983912412372438,0.035920239999999826,0.13200000000000012,1.035073092585347,0.8232004141042919,0.09812419752718116,0.023523744413400216,0.03318105085578793,0.01661059358934125,0.0,0.0245131813661863,0.027039270000000393,0.04861347190999954,0.6457276345428913,0.03264451640391908,0.03538101330929422,0.03264451640391908,0.05590229999999963,0.1593661055287272,0.15933160552872727,1.024617092585347,1.0162384400477782,0.866976827435213,0.06965890694373611,1.0101780858096272,1.0256600825853472,0.34107961029216227,0.9768345855359795,0.7711989999999997,1.0270810425853472,1.0246549725853473,0.3165797945361257,0.9893505425853464,0.7458073312146265,1.0303397925853472,1.025279257585347,1.0369806062121967,1.026086857585347,0.865884970299226,0.40688017958725897,0.4064880201843333,1.0678683726499334,0.9228463675853469,1.0154434872161628,0.31297790621859845,0.06828270999999964,0.06723485718461442,0.06892478414725822,0.06576418336137912,0.07067854999999978,0.06753452690911921,0.8711077686112652,0.06166577188920286,0.07188302999999951,0.8660493142277601,1.029900667585347,0.8687369288056104,0.04332819261227172,1.0291650925853473
COD/cod-2300115,0.8244813792650674,0.31252860643969305,0.4406290174475571,0.3749638745641217,0.4516662014746893,0.4236105414189133,0.8280257941918552,0.0648619146171745,0.07778429136618614,0.989799472942873,1.3248577800000003,0.982558941998148,0.060433421366186124,0.14610000000000012,1.0192414735214186,0.8249113741042922,0.11470657011252783,0.04688898136618569,0.05580900136618583,0.03942530136618627,0.0245131813661863,0.0,0.017449770000000253,0.07312665327618584,0.6474385945428915,0.05586144136618598,0.05854482136618566,0.05117802136618588,0.08041548136618593,0.14793023771450065,0.1478957377145007,1.0087854735214186,1.0004068209838497,0.8511452083712845,0.08624127952908278,0.9943464667456987,1.0098284635214188,0.36559279165834857,0.961002966472051,0.7852989999999997,1.0112494235214187,1.0088233535214188,0.29999742195077905,0.9727681699999997,0.7599073312146265,1.0145081735214188,1.0094476385214186,1.02039823362685,1.0102552385214185,0.8675959302992262,0.3902978070019123,0.3899056475989866,1.0512860000645867,0.9062639950000002,0.9996118681522344,0.2963955336332518,0.09279589136618593,0.09134206136618594,0.08847284136618594,0.08455843136618624,0.09519173136618608,0.09024359136618543,0.8552761495473367,0.07824814447454953,0.09639621136618581,0.8502176951638316,1.0140690485214185,0.8529053097416819,0.06755343515158563,1.0133334735214188
COD/cod-2300116,0.8419311492650676,0.3022725383687703,0.45052901744755713,0.392413644564122,0.4615662014746893,0.4335105414189133,0.8170189725995138,0.0751182580709222,0.08031038000000024,0.9787926513505316,1.3423075500000006,0.9715528005809744,0.06295951000000022,0.15600000000000014,1.0082346519290772,0.8423611441042924,0.12496263818345055,0.05036218506967005,0.06002159889834724,0.043451141631900114,0.027039270000000393,0.017449770000000253,0.0,0.07565274190999993,0.6648883645428918,0.05948295706018891,0.06221945396556405,0.05948295706018891,0.08294157000000002,0.14497355600921757,0.14493905600921764,0.9977786519290772,0.9893999993915084,0.8401383867789431,0.0964973476000055,0.9833396451533574,0.9988216419290774,0.36811888029216266,0.9499961448797096,0.7951989999999998,1.0002426019290773,0.9978165319290775,0.28974135387985633,0.962512101929077,0.7698073312146265,1.0035013519290774,0.9984408169290773,1.0101421655559273,0.9992484169290772,0.8850457002992265,0.3800417389309896,0.3796495795280639,1.041029931993664,0.8960079269290775,0.988605046559893,0.28613946556232905,0.09532198000000003,0.09407329784088425,0.09576322480352806,0.09260262401764896,0.09771782000000018,0.09437296756538904,0.8442693279549953,0.08850421254547225,0.09892229999999991,0.8392108735714903,1.0030622269290772,0.8418984881493405,0.07016663326854156,1.0023266519290774
COD/cod-2300450,0.8086938970338653,0.3624931228307027,0.3962210174475569,0.37081195249842924,0.4175054951711368,0.4144068468284319,0.8772395570614466,0.025954501418606668,0.011957129999999871,1.039013235812464,1.3090702977687982,1.0317733850429067,0.02930799999999989,0.1016919999999999,1.0684552363910096,0.8091238918730901,0.0647420537215182,0.02623767191000015,0.01731765191000001,0.033701351909999566,0.04861347190999954,0.07312665327618584,0.07565274190999993,0.0,0.6316511123116895,0.017265211909999856,0.014581831910000176,0.02194863190999996,0.007288828090000088,0.1766352680900003,0.17660076809000036,1.0579992363910096,1.0496205838534407,0.9003589712408759,0.036276763138073154,1.0435602296152897,1.0590422263910098,0.35841648639100976,1.010216729341642,0.7408909999999995,1.0604631863910097,1.0580371163910098,0.3499619383417887,1.0227326863910093,0.7154993312146263,1.0637219363910098,1.0586614013910096,1.0703627500178596,1.0594690013910095,0.8518084480680241,0.44026232339292193,0.43987016398999623,1.1012505164555964,0.9562285113910098,1.0488256310218254,0.3463600500242614,0.0345750739224977,0.03385271337895146,0.035542640341595266,0.03238203955571617,0.02265191492655294,0.03415238310345625,0.9044899124169281,0.028283628083539902,0.032846116601331854,0.8994314580334231,1.0632828113910096,0.9021190726112733,0.015363223983398067,1.0625472363910098
COD/cod-4517837,0.3426643627457513,0.5981441639371416,0.32100595981421964,0.2724747199787698,0.362178571059407,0.3099576749020576,0.8628903847035874,0.6366546144599696,0.6307255288823117,0.7367820220175472,0.6774191854571088,0.7295414910728222,0.640772271863236,0.5681718222394281,0.7662240225960928,0.22019491406108838,0.6061320774838084,0.6294034345428914,0.6205234545428915,0.6323397545428915,0.6457276345428913,0.6474385945428915,0.6648883645428918,0.6316511123116895,0.0,0.6221758945428912,0.6213592745428913,0.6174924745428914,0.6273835510085026,0.5682093964701722,0.5684684480153952,0.7557680225960928,0.7473893700585239,0.8895863847035876,0.6235634368111813,0.7413290158203729,0.756811012596093,0.5924041438463972,0.7079855155467252,0.601463381215372,0.7582319725960929,0.755805902596093,0.5892872260334268,0.6623631250862823,0.6281442089355782,0.761490722596093,0.7564301875960928,0.7099931887131326,0.7572377875960927,0.38980502307827525,0.5555093190683804,0.5554192824061546,0.7408809551508693,0.5958589500862828,0.7465944172269086,0.5866872094971001,0.6214815865129222,0.6194338621425666,0.6225140011228625,0.6248124098480476,0.6217912246381347,0.6195805312114882,0.8943563847035874,0.6284582123933711,0.6178028897398729,0.888515384703588,0.7610515975960928,0.8916187747035877,0.6162878883282914,0.760316022596093
COD/cod-9004178,0.7992186792650671,0.3617390372665934,0.3961290174475569,0.37005786693431997,0.4167514096070275,0.4136527612643226,0.8765019296597027,0.02604650141860665,0.02192285000000016,1.0382591502483547,1.29959508,1.0310192994787974,0.02939999999999987,0.10159999999999991,1.0677011508269003,0.7996486741042919,0.06549613928562747,0.009268587246827664,0.0016524399999997552,0.01643613999999971,0.03264451640391908,0.05586144136618598,0.05948295706018891,0.017265211909999856,0.6221758945428912,0.0,0.0038999999999997925,0.004683420000000105,0.024554039999999944,0.17741779119931667,0.17738329119931673,1.0572451508269003,1.0488664982893314,0.8996213438391321,0.03703084870218243,1.0428061440511804,1.0582881408269005,0.3576624008269005,1.0094626437775327,0.7407989999999995,1.0597091008269004,1.0572830308269006,0.3492078527776794,1.0219786008269,0.7154073312146263,1.0629678508269005,1.0579073158269003,1.0696086644537504,1.0587149158269002,0.8423332302992259,0.43950823782881265,0.43911607842588696,1.100496430891487,0.9554744258269006,1.048071545457716,0.3456059644601521,0.03693444999999995,0.03548061999999996,0.03628028400376948,0.033119683194543725,0.0393302900000001,0.03489001050520013,0.9037522850151842,0.029037713647649177,0.04053476999999983,0.8986938306316792,1.0625287258269003,0.9013814452095295,0.011691993785399646,1.0617931508269005
COD/cod-9004179,0.7984020592650671,0.36447550870349676,0.3922290174475571,0.37279433837122333,0.41948788104393087,0.41638923270122596,0.8792384265650779,0.02994650141860644,0.01923947000000048,1.040995621685258,1.29877846,1.0337557709157008,0.03329999999999966,0.09770000000000012,1.0704376222638037,0.7988320541042919,0.06275966784872411,0.01200505868373103,0.0038999999999997925,0.01911951999999939,0.03538101330929422,0.05854482136618566,0.06221945396556405,0.014581831910000176,0.6213592745428913,0.0038999999999997925,0.0,0.007366799999999785,0.021870660000000264,0.17984803335256405,0.17981353335256411,1.0599816222638037,1.0516029697262348,0.9023578407445072,0.034294377265279063,1.0455426154880838,1.0610246122638038,0.36039887226380385,1.012199115214436,0.7368989999999997,1.0624455722638038,1.060019502263804,0.35194432421458277,1.0247150722638034,0.7115073312146265,1.0657043222638038,1.0606437872638037,1.0723451358906537,1.0614513872638036,0.841516610299226,0.442244709265716,0.4418525498627903,1.1032329023283904,0.9582108972638039,1.0508080168946194,0.3483424358970555,0.03425107000000027,0.03279724000000028,0.033543787098394784,0.03038318628916903,0.03664691000000042,0.03215351359982499,0.9064887819205594,0.026301242210745812,0.03785139000000015,0.9014303275370543,1.0652651972638036,0.9041179421149046,0.009008613785399966,1.0645296222638039
COD/cod-9004180,0.7945352592650672,0.3617390372665934,0.3961290174475569,0.37005786693431997,0.4167514096070275,0.4136527612643226,0.8765019296597027,0.02604650141860665,0.026606270000000265,1.0382591502483547,1.2949116600000001,1.0310192994787974,0.02939999999999987,0.10159999999999991,1.0677011508269003,0.794965254104292,0.06549613928562747,0.011910960000000026,0.004630979999999951,0.016035297706078033,0.03264451640391908,0.05117802136618588,0.05948295706018891,0.02194863190999996,0.6174924745428914,0.004683420000000105,0.007366799999999785,0.0,0.02923746000000005,0.17596703782526424,0.1759325378252643,1.0572451508269003,1.0488664982893314,0.8996213438391321,0.03703084870218243,1.0428061440511804,1.0582881408269005,0.3576624008269005,1.0094626437775327,0.7407989999999995,1.0597091008269004,1.0572830308269006,0.3492078527776794,1.0219786008269,0.7154073312146263,1.0629678508269005,1.0579073158269003,1.0696086644537504,1.0587149158269002,0.837649810299226,0.43950823782881265,0.43911607842588696,1.100496430891487,0.9554744258269006,1.048071545457716,0.3456059644601521,0.04161787000000006,0.04016404000000007,0.03729482000000006,0.03338041000000036,0.044013710000000206,0.03906556999999955,0.9037522850151842,0.029037713647649177,0.045218189999999936,0.8986938306316792,1.0625287258269003,0.9013814452095295,0.01637541378539975,1.0617931508269005
COD/cod-9004181,0.8044263357306785,0.36447550870349676,0.3922290174475571,0.37279433837122333,0.41948788104393087,0.41638923270122596,0.8792384265650779,0.02994650141860644,0.015949129999999645,1.040995621685258,1.3048027364656114,1.0337557709157008,0.03329999999999966,0.09770000000000012,1.0704376222638037,0.8048563305699032,0.06275966784872411,0.03352650000000024,0.024606480000000097,0.040990179999999654,0.05590229999999963,0.08041548136618593,0.08294157000000002,0.007288828090000088,0.6273835510085026,0.024554039999999944,0.021870660000000264,0.02923746000000005,0.0,0.1709374400000001,0.17090294000000017,1.0599816222638037,1.0516029697262348,0.9023578407445072,0.034294377265279063,1.0455426154880838,1.0610246122638038,0.36039887226380385,1.012199115214436,0.7368989999999997,1.0624455722638038,1.060019502263804,0.35194432421458277,1.0247150722638034,0.7115073312146265,1.0657043222638038,1.0606437872638037,1.0723451358906537,1.0614513872638036,0.8475408867648373,0.442244709265716,0.4418525498627903,1.1032329023283904,0.9582108972638039,1.0508080168946194,0.3483424358970555,0.032576220727477345,0.03185386343109986,0.033543787098394784,0.03038318628916903,0.02065304542292168,0.03215351359982499,0.9064887819205594,0.026301242210745812,0.030847263451160067,0.9014303275370543,1.0652651972638036,0.9041179421149046,0.013184625533562588,1.0645296222638039
COD/cod-9008877,0.745252181192348,0.3630301879548652,0.3960290174475567,0.37134901762259176,0.4180425602952993,0.4149439119525944,0.8777930747386047,0.1775119052256522,0.1764088068605274,1.0395503009366265,1.245628581927281,1.0323104501670692,0.15361950000000024,0.16336950000000017,1.068992301515172,0.7456821760315728,0.20803529705908308,0.1727612569510606,0.17699251434684204,0.16794235109345768,0.1593661055287272,0.14793023771450065,0.14497355600921757,0.1766352680900003,0.5682093964701722,0.17741779119931667,0.17984803335256405,0.17596703782526424,0.1709374400000001,0.0,0.0004999999999997229,1.058536301515172,1.0501576489776032,0.900912488918034,0.19060393773171014,1.0440972947394522,1.0595792915151723,0.3589535515151723,1.0107537944658045,0.7406989999999993,1.0610002515151722,1.0585741815151724,0.3504990034659512,1.0232697515151719,0.7153073312146261,1.0642590015151723,1.0591984665151721,1.0708998151420221,1.060006066515172,0.7883667322265069,0.44079938851708445,0.44040722911415875,1.1017875815797589,0.9567655765151724,1.0493626961459879,0.3468971151484239,0.1898144793690657,0.19008777634421992,0.18925775253758959,0.18808376571609386,0.18806853973811477,0.18989573011546712,0.9050434300940862,0.18570916214952038,0.19136374214678487,0.8999849757105811,1.063819876515172,0.9026725902884314,0.1841220655335627,1.0630843015151723
