,MP/mp-1017539,MP/mp-1093993,MP/mp-1245015,MP/mp-1245109,MP/mp-1245209,MP/mp-1245255,MP/mp-13161,MP/mp-1986,MP/mp-2133,MP/mp-2229,MP/mp-2346983,MP/mp-997630,COD/cod-1011258,COD/cod-1011259,COD/cod-1534836,COD/cod-1536063,COD/cod-1537875,COD/cod-2107059,COD/cod-2300112,COD/cod-2300113,COD/cod-2300114,COD/cod-2300115,COD/cod-2300116,COD/cod-2300450,COD/cod-3000626,COD/cod-4517837,COD/cod-9004178,COD/cod-9004179,COD/cod-9004180,COD/cod-9004181,COD/cod-9008877,COD/cod-9011662,OQMD/oqmd-1106917,OQMD/oqmd-116025,OQMD/oqmd-117131,OQMD/oqmd-1223683,OQMD/oqmd-1230655,OQMD/oqmd-1343236,OQMD/oqmd-1343668,OQMD/oqmd-1343724,OQMD/oqmd-1343728,OQMD/oqmd-1439997,OQMD/oqmd-1442030,OQMD/oqmd-1442249,OQMD/oqmd-1443821,OQMD/oqmd-1443987,OQMD/oqmd-1444341,OQMD/oqmd-1472687,OQMD/oqmd-1472817,OQMD/oqmd-1473257,OQMD/oqmd-1474198,OQMD/oqmd-1479504,OQMD/oqmd-1479511,OQMD/oqmd-2029561,OQMD/oqmd-2029562,OQMD/oqmd-2029563,OQMD/oqmd-2029564,OQMD/oqmd-2029839,OQMD/oqmd-2029840,OQMD/oqmd-2029841,OQMD/oqmd-2029842,OQMD/oqmd-2029843,OQMD/oqmd-2029844,OQMD/oqmd-20684,OQMD/oqmd-20685,OQMD/oqmd-2170474,OQMD/oqmd-307732,OQMD/oqmd-328816,OQMD/oqmd-339274,OQMD/oqmd-4908,OQMD/oqmd-6958
MP/mp-2346983,1.6721320787141896,1.9354205018828134,1.5754075435870807,1.6340098769851936,1.6040078330277512,1.6057165659369248,3.4602000136589477,2.0936651353277864,2.0731709568352876,2.833287710489865,0.0,2.8119790712746213,2.111423200034428,1.875343583094115,2.938980853147655,1.244769399680734,1.9870408041291834,2.078505200843872,2.057036035960622,2.0943787604678716,2.1332695587287818,2.1660749933764993,2.1961558820700455,2.0607442918537915,,1.5089641109563536,2.058412182330001,2.0513595831207034,2.0563659096211424,2.05059286274401,2.0251244110876367,2.0260653359762864,2.9010649108437376,2.8372104438323418,3.53392280125796,2.0467555194743894,3.0010357833521697,2.9048287046821843,1.7571531559986666,2.8720049493191198,1.6112412859676517,2.909963066801074,2.901201534763842,1.9170011870825001,2.237227048270065,1.7983298314764953,2.921766486054237,2.9034539609246703,2.4735921584494887,2.906369974152824,1.4337896199642481,2.1915297937306373,2.1914710606252403,2.484415043367913,2.1340098764160844,2.838525336663864,1.8853442042711266,1.9881173166189707,2.0134553586274513,2.0071647560464116,2.0228256888228295,2.0005519593098047,2.010265535588369,3.547230322705954,2.064095400216587,2.0085103143040124,3.530940393181621,2.9201736380333765,3.539587951524075,2.03479751965669,2.9175070758586004
MP/mp-997630,1.338913799875295,1.5422285467428265,1.5052113265468874,1.411481511387171,1.4896486716806048,1.4579495202250112,1.7919789391391778,1.8258378493198337,1.8130479058686915,0.8605262734522443,2.8119790712746213,0.0,1.7875310272476348,1.9161506819550738,0.8682325802963476,1.7935130609593053,1.9170290323788959,1.7939409404566526,1.8100544054657188,1.7824788670936313,1.756373155648862,1.7317298760485198,1.7171572645624433,1.811983996790528,,1.4544380206583931,1.8092671883449176,1.8143216092953078,1.8088483440961407,1.8165762027348265,1.8253416036303947,1.8249489191450992,0.8627468383324947,0.6026477560661586,1.8180613172146938,1.8634573509730727,1.176052101659646,0.8631591297061497,1.4934253443448269,0.8885893075341544,2.1058518405148328,0.8637691567679688,0.8627612860923012,1.5726085805585683,1.4487282019287433,1.9008659406533865,0.8653780284900617,0.863005106975168,0.975836138454881,0.8633364947139661,1.6597931533244357,1.0764341874038332,1.0766542194285316,1.232865478827263,1.452880885646747,0.6029402224908428,1.5760905344574778,1.6543494610319038,1.6489885256518102,1.6516907241934993,1.6442363142596765,1.632668347978618,1.6491799432852214,1.8232587134500349,1.8491202903901942,1.6509038518475774,1.8169164122200574,0.8651442294179158,1.8202562291744977,1.8280827270539597,0.8647644433017515
COD/cod-1011258,1.185089670118622,0.6599831469440539,1.3234846510165283,1.2736063017129755,1.3514445233429366,1.3257436557653828,2.3452017399982705,0.07133463478088248,0.058864825640696276,1.5677137858956722,2.111423200034428,1.7875310272476348,0.0,0.32379428787069486,1.630086503522045,1.4527451434460745,0.23726014398962175,0.05092971048195223,0.0731519445890043,0.04108521877956878,0.06610881312212119,0.1188147268894356,0.1497625954751224,0.07271338452638047,,1.4260307999643822,0.07223747439291353,0.08251458401744158,0.07341556614932504,0.08310890640713786,0.21182314283423825,0.21113878988277351,1.6067305869655149,1.7728132655330069,2.3925885644318736,0.13944079286996428,1.8533350854199164,1.6090023514849334,1.02140536760761,1.567071817729844,1.667740177739746,1.6121182924335495,1.606812866276997,0.663654975752398,1.2848670186331146,1.1279982099911798,1.6193545853639695,1.6081713566313445,1.4839375365441103,1.6099356727644165,1.2065711657572222,1.03177834452855,1.031638628690678,1.2833968686170445,1.186995189350759,1.773160901584637,0.6795914509537624,0.7632219753510928,0.9104669518671751,0.8447997593825097,0.8841237091825176,0.8421238643306909,0.8857120366176018,2.4013946427090485,0.11286826310034292,0.9277991702604842,2.390625208777225,1.6183721815921726,2.3963283406773117,0.10561328792996093,1.616731640440887
COD/cod-1011259,1.1910900327143994,0.6681661528707263,1.2356285236360283,1.213308916485691,1.263137545924182,1.2471834759204876,2.498345345774188,0.2929414068471606,0.27534846357280257,1.7107996678376771,1.875343583094115,1.9161506819550738,0.32379428787069486,0.0,1.7921994248192017,1.299684809374206,0.18269695236752043,0.28701345939933454,0.25914626260374374,0.31047894703101836,0.3632560070092456,0.41606180678833987,0.4501404021252129,0.2561680558525058,,1.3086219846640836,0.2600490168566306,0.24940421694063206,0.26076754536720365,0.24356617101923114,0.2809001066998274,0.2817488946904258,1.762370245864445,1.907494285177211,2.554633359926987,0.23604521652822252,1.9958250757426093,1.7653016121533216,0.9443432495599953,1.7326928479211534,1.5052935640453924,1.769311209211983,1.7624765352544218,0.658189214573618,1.311495882940337,0.9849222145494938,1.778575351578371,1.7642301371470221,1.5808811590283673,1.7665039394308881,1.15292062526647,1.1280682530221378,1.1279453080538944,1.3880891949693133,1.2059859179988457,1.907963864795667,0.6555653454998415,0.7818573737105834,0.9276219743031128,0.864313452292752,0.9071259657896199,0.8628601436804426,0.9038828404795965,2.564970372295069,0.2561893059895516,0.9414862511845139,2.5523238097734198,1.7773214397253385,2.5590276148596907,0.22683122452600943,1.7752248779036182
COD/cod-1534836,1.4665121231539668,1.6494004457377458,1.8804693024033239,1.7991363987200855,1.8683449223160076,1.8403436536532842,1.5705626361273026,1.6753291487319926,1.662154118947157,0.14423575684832876,2.938980853147655,0.8682325802963476,1.630086503522045,1.7921994248192017,0.0,2.096831151362002,1.7860316349340644,1.6399920578492733,1.6598240526047932,1.6256054349893476,1.5927625952677618,1.561394431386958,1.5424896085916717,1.6621562287582186,,1.8056498637024694,1.658886431543157,1.6652303411368372,1.6583757723238328,1.6680183797314354,1.6776086680552158,1.6770956072098364,0.051223729501082144,0.7137628453175269,1.5925242299915385,1.7214742198662674,0.8122392162617152,0.04611414288743086,1.6234680140803535,0.20126232725006202,2.2337859736913863,0.039152888997620726,0.051038156158168146,1.6796257778266095,1.2374411638116962,1.7852278521861722,0.023188339599030886,0.04797979675002206,1.085033445337154,0.04402338091747868,1.8966554757754723,1.3644610142246232,1.3646372373246207,0.9437458045092014,1.2477072608295514,0.7137515504017604,1.6865028485085092,1.8751761280832764,1.937715314192901,1.9101517500171707,1.9215758241963836,1.8933786107204167,1.926693996817482,1.597074474383653,1.7039754881153832,1.9472632364660718,1.5915282975708769,0.025339603965630533,1.5944401480319548,1.6820534549350687,0.028943170800725632
COD/cod-1536063,0.9304011494875944,1.0310148061566586,0.6073504060834336,0.6357733222211509,0.6570047385282932,0.6276802189997787,2.7457513775851066,1.4470797477931276,1.4301553402889238,1.9984601338271921,1.244769399680734,1.7935130609593053,1.4527451434460745,1.299684809374206,2.096831151362002,0.0,1.3863740534934317,1.4318134495605597,1.4181334521939775,1.442215156684603,1.4685533456090547,1.4918109751434403,1.51352323843303,1.4200530108546676,,0.5148032313259917,1.4191132119068866,1.4146250562348432,1.4177297627009995,1.4119906215127045,1.3691836497194387,1.3698474860109855,2.0612777381184504,1.9308845985121155,2.811993764887774,1.418681997678886,2.231501898294153,2.064794634736253,1.0158020525810314,2.0239796779958987,1.2980449283174569,2.0695967056609343,2.0614053504570737,1.0186325472229296,1.5889366033374719,1.3056123561042055,2.0806556058459287,2.06350974509126,1.5861933189184487,2.0662356102560238,0.6561137416557798,1.2164113185759646,1.216410628711467,1.7180921418869202,1.488692442728136,1.932002750092498,0.9908657184555846,1.1014388096541556,1.0936289817930125,1.100698557255988,1.1058054942699833,1.0912998664381015,1.0953762449196056,2.8240382770293526,1.4288979147476861,1.0866130949881307,2.809297919666914,2.079161673382548,2.817118132432086,1.40456550978134,2.076661783459666
COD/cod-1537875,1.2413689623265687,0.6657490960276489,1.316368771976912,1.2845449291087536,1.3467003375614244,1.327559238611303,2.5077981073904776,0.17622525406156314,0.18218057278708377,1.7100406098310819,1.9870408041291834,1.9170290323788959,0.23726014398962175,0.18269695236752043,1.7860316349340644,1.3863740534934317,0.0,0.21470919969247615,0.18410943756799217,0.23836500308314043,0.2931828599201523,0.34937677695933217,0.3831453961874122,0.17891944292851414,,1.3989157693849479,0.18546913634976095,0.17565551417769767,0.18736641120913064,0.17042154170457433,0.2740878610366269,0.27435316766660556,1.7580656368279257,1.9244631914180352,2.5610053120870657,0.10063999999999794,2.0136992549737234,1.7608082917538979,1.0390482256326914,1.7297466623728779,1.6242316130640666,1.7645618095791489,1.7581650613897843,0.6582352550750529,1.3928351190780452,1.0617476094032918,1.7732431148062267,1.7598056471616008,1.6249242127977461,1.7619335839527868,1.194992759700774,1.1512680875389565,1.1511282977865123,1.4247769423250538,1.2866006087494801,1.9249645973668705,0.6622174398469166,0.7561345621148359,0.9055549634728224,0.8392361646408709,0.8821496322581098,0.842022946056191,0.8807505090444546,2.5708050346396836,0.12889999999999838,0.9216281166219732,2.5588169510307317,1.7720673812409928,2.565170148407552,0.1505335289492361,1.7701020268699497
COD/cod-2107059,1.1730987825526669,0.653493350777004,1.3038725541187326,1.2566188229543125,1.3315649046743172,1.3067945196830417,2.351395773435827,0.07376136171864137,0.044829036825931326,1.5751754515561793,2.078505200843872,1.7939409404566526,0.05092971048195223,0.28701345939933454,1.6399920578492733,1.4318134495605597,0.21470919969247615,0.0,0.03206293293738216,0.02515298671348397,0.08149326813039613,0.13817430391326294,0.17280505959187475,0.04134859679409585,,1.404720860709457,0.030580441204907764,0.041634209303162674,0.03049364445748665,0.05383309970007077,0.2167435508729937,0.21626326327066922,1.6157969894020885,1.777160278139449,2.4000101122790074,0.1235849316169325,1.8579376206611546,1.6181538948023968,1.0011363909317503,1.5775771027000094,1.6411159250350416,1.621385320249417,1.6158823664647264,0.6556161881932341,1.2676396083134032,1.1037829860134956,1.6288842306078273,1.6172918493736956,1.4846785155691062,1.6191219629264726,1.1915882708847931,1.029687174439832,1.029550703902166,1.2847156800878807,1.1690539705215872,1.7774704037060358,0.6698414728243182,0.7597954952891259,0.9076977942692295,0.84208769804819,0.8819664619900222,0.8390502074857153,0.8829542800354047,2.409029294395058,0.10129014873772844,0.9246445931504091,2.3979986484033127,1.6278666195844285,2.403840918928829,0.06834851676781047,1.6261669765599445
COD/cod-2300112,1.1751952008675977,0.6498576030903737,1.2989403392475614,1.2539685233261588,1.3271112338779367,1.3030563402108706,2.3724159505309763,0.06623219026416154,0.03483881310596109,1.5929891638658036,2.057036035960622,1.8100544054657188,0.0731519445890043,0.25914626260374374,1.6598240526047932,1.4181334521939775,0.18410943756799217,0.03206293293738216,0.0,0.056791466168292774,0.11335226568394904,0.16974407446796366,0.2046903029149059,0.021896874371647754,,1.3969665862708363,0.002406207948147895,0.010829539201576263,0.006139911148561729,0.03094115877718958,0.21134247079187296,0.21100045255682934,1.6349445749195002,1.7962376632556754,2.421879326771895,0.09714391999422331,1.8783128211709152,1.637371335230474,0.9993896091518579,1.5979988823835964,1.6319214135303535,1.6406973624908037,1.6350324952024966,0.650479172612959,1.2794729422542894,1.0917885910207499,1.6484107619637962,1.6364838247492954,1.5014055602822236,1.6383678850836896,1.1843852414092422,1.0435289608003957,1.0433921171042368,1.3014653377849814,1.179262589371485,1.7965761593463179,0.6630863552917445,0.7557495872236439,0.9044426743622311,0.8385783956518578,0.879075656306234,0.8361741059194905,0.8796262616095837,2.431043591618947,0.07881244479852818,0.9212417548976535,2.419835015139968,1.6473644476360847,2.425772191962545,0.03674815764260012,1.6456165847641928
COD/cod-2300113,1.1704610659038248,0.6575670475848168,1.3091283719035705,1.2597987379180293,1.3367173972602453,1.3111381712544379,2.33613159755156,0.0855824512684822,0.06284832936108148,1.5624930070020147,2.0943787604678716,1.7824788670936313,0.04108521877956878,0.31047894703101836,1.6256054349893476,1.442215156684603,0.23836500308314043,0.02515298671348397,0.056791466168292774,0.0,0.05658406854934175,0.11315110652249148,0.1479043425723546,0.06481200645889952,,1.4119100888325757,0.05548934425441804,0.06669414435251839,0.0546754960902504,0.0771416812462244,0.22286411521216776,0.22227553855294244,1.6019898852891585,1.7638090721928914,2.384021775521297,0.14472719267734793,1.843571892087592,1.6042877191859608,1.0059592603482488,1.5624418495244048,1.6513541283902682,1.6074391184208854,1.602073112031826,0.6608221860954607,1.2609107813340563,1.11546392607739,1.6147564669918364,1.6034472098321604,1.47368830650393,1.6052316972387888,1.1953757507873608,1.0208654364609016,1.02072867872516,1.2738561978130272,1.1632686071016964,1.7640982344190466,0.676382273996332,0.7637526302068867,0.9108909925131639,0.8455108172928876,0.8848707376300198,0.8421043218208997,0.8862107361344687,2.3929168829599243,0.12048127690287168,0.9279790026434256,2.38203838930754,1.6137631625437405,2.387799521870668,0.09336064779781746,1.6121043463895086
COD/cod-2300114,1.1695130169913466,0.6698851375017886,1.3218162550541865,1.2684008116862509,1.3487064101087278,1.3217719494868094,2.300933317297328,0.12881099156483827,0.11397806393662885,1.5335518281925749,2.1332695587287818,1.756373155648862,0.06610881312212119,0.3632560070092456,1.5927625952677618,1.4685533456090547,0.2931828599201523,0.08149326813039613,0.11335226568394904,0.05658406854934175,0.0,0.057706933738144006,0.09135559614872824,0.11926605417138289,,1.4291730204226991,0.11200056231322253,0.12312512902591785,0.11120041362031155,0.13129071830394867,0.24732824922205415,0.2465618951119589,1.5704738057059655,1.7327231480784417,2.3471919385525957,0.1968160144565029,1.810080014759454,1.5726363921909214,1.015129214563667,1.5283770837907154,1.671935130128922,1.575604569046007,1.5705521091558894,0.6756796799700661,1.2450856841501916,1.1411534869246414,1.582506237899354,1.5718451907212145,1.447660357390415,1.5735252150526386,1.2100209888821831,1.0009650230092195,1.0008288321618526,1.2481053017066046,1.1503730154791345,1.7329648783774185,0.6939132374486195,0.775718784086315,0.9207084666188805,0.8560589591323227,0.894148184338921,0.8516746965110445,0.8962566488158984,2.3558077167504554,0.17064538047336408,0.9380116282523212,2.34527177298121,1.5815685814604805,2.3508502218979728,0.14981324398741996,1.5800032360640235
COD/cod-2300115,1.1633662363817519,0.686571067056724,1.3345515204851337,1.2766055841676225,1.3612434139774956,1.332390656797911,2.2657001686419376,0.181268848356743,0.1706069590646269,1.5062899919427295,2.1660749933764993,1.7317298760485198,0.1188147268894356,0.41606180678833987,1.561394431386958,1.4918109751434403,0.34937677695933217,0.13817430391326294,0.16974407446796366,0.11315110652249148,0.057706933738144006,0.0,0.03785604995344906,0.17674745698273212,,1.4454646541048168,0.1685195645616128,0.17967004330215894,0.1670542354858149,0.18847295971688804,0.2796716656840431,0.27878352518950617,1.540504589344643,1.7028603622294707,2.3102910499487623,0.2520180233450449,1.7774508389150268,1.5425246866374274,1.0296540840314778,1.4949638812793293,1.6962317022613278,1.545299787453445,1.5405777063618273,0.694542438142187,1.2279565344919332,1.1694746231887352,1.5517632399803292,1.5417854363675323,1.4234676696839266,1.543355393271335,1.2185922873036523,0.9836688668883827,0.98353320437049,1.225148770028979,1.1356765524777965,1.7030264319280728,0.7154634595992921,0.7919715256473557,0.934162208878253,0.8705157717484678,0.9072029653462643,0.8652586954645893,0.910022461053214,2.3186213410972667,0.22519879263653836,0.9516309196132979,2.308435500921266,1.5508842630405941,2.3138272347113045,0.20638237154789843,1.54941747031743
COD/cod-2300116,1.1718831590686867,0.6991324863984216,1.346401548605936,1.2866223826264103,1.372197957449723,1.3430895851196998,2.245369730209888,0.21286593517548222,0.20329977532645999,1.490027054641364,2.1961558820700455,1.7171572645624433,0.1497625954751224,0.4501404021252129,1.5424896085916717,1.51352323843303,0.3831453961874122,0.17280505959187475,0.2046903029149059,0.1479043425723546,0.09135559614872824,0.03785604995344906,0.0,0.2099735289852729,,1.4604301105825912,0.20333930566181976,0.2144270915491828,0.20240847689733035,0.22169541097379428,0.3052160466324271,0.3042863188720933,1.5225010518714022,1.6850099670646312,2.2888617935466513,0.28501722533924306,1.7580867933506232,1.5244294047154003,1.0365919825374708,1.4759465153288336,1.7088391409770785,1.5270801691703986,1.522570829730386,0.7086433653360454,1.22324185768983,1.1871529611666178,1.5332613343995063,1.523723605741911,1.4091495592456067,1.5252226883669175,1.2369423177473229,0.9745490556730242,0.9744146339485182,1.2109030754333763,1.1337017522037136,1.6851629154149244,0.730728408037736,0.8032816664139829,0.9436618525824338,0.8806760787606593,0.9164717366805216,0.8748092977444307,0.9197536111608484,2.2970036028839,0.2578110381753844,0.9611747025053619,2.287048889384452,1.5324201641035955,2.2923173813037,0.24114024314788038,1.5310168631803975
COD/cod-2300450,1.1834505341107222,0.6486938885050173,1.2996010061694532,1.2557201410540455,1.327192623517061,1.3039869392943515,2.3766084005733834,0.06472421150536303,0.02664518798661564,1.5949829506716284,2.0607442918537915,1.811983996790528,0.07271338452638047,0.2561680558525058,1.6621562287582186,1.4200530108546676,0.17891944292851414,0.04134859679409585,0.021896874371647754,0.06481200645889952,0.11926605417138289,0.17674745698273212,0.2099735289852729,0.0,,1.3978627795380956,0.02105379020937395,0.020746222448116594,0.027768246065619645,0.015086211669140707,0.20870036993369787,0.20839432674650074,1.6371612929686652,1.798683640254534,2.4261681339475065,0.0922823766327847,1.8812970371471636,1.6395998026770533,0.9944441744508395,1.6011563730830325,1.6262453163183386,1.642941754124667,1.6372496408780883,0.6494061860460246,1.2848423720670998,1.0886078458497945,1.6506913119317972,1.6387080081470269,1.5021419675854506,1.6406011453088556,1.1924135727895353,1.0454487629781286,1.0453124865351522,1.3013883178913317,1.1851381430737784,1.799065116827458,0.6613453668324479,0.7549738156588085,0.9038781039980638,0.8379652603985784,0.8785717736050391,0.835485709610314,0.8790667866401347,2.435348626358931,0.07457191487826319,0.9206002603170723,2.4241201383310194,1.6496401544712296,2.4300679492165442,0.03706820359388176,1.6478841584727106
COD/cod-3000626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COD/cod-4517837,0.8064713161745957,1.0446468911449487,0.5100301369717094,0.5041564567610971,0.5280833710680483,0.4972030109632001,2.4041543949975455,1.4322985135511996,1.4102400811927331,1.706285919023046,1.5089641109563536,1.4544380206583931,1.4260307999643822,1.3086219846640836,1.8056498637024694,0.5148032313259917,1.3989157693849479,1.404720860709457,1.3969665862708363,1.4119100888325757,1.4291730204226991,1.4454646541048168,1.4604301105825912,1.3978627795380956,,0.0,1.3972843424733978,1.394001043325391,1.3965667749308648,1.3920241896459027,1.3714826240173785,1.3720287550908816,1.7696547140118524,1.5706784366371755,2.4729419028531967,1.415392422926074,1.8993166114043207,1.7732116119601167,0.8348380036320338,1.752215404580836,1.220103433124678,1.7780696758404861,1.7697837627240203,1.041027572102467,1.3942752139691388,1.2869312913212814,1.789263353346548,1.7719120082134294,1.2853940261982753,1.7746692243871922,0.7771441968979682,0.955829843484248,0.955875492313289,1.484172235101783,1.318567492693402,1.5714167800460148,1.0169634471693878,1.0956855201630407,1.0876231149528701,1.095581431327661,1.0981677125363771,1.0779074764438397,1.089707853063744,2.4854550069627126,1.4212668154047483,1.0803791411048425,2.470141370560055,1.787750751199462,2.478265465234816,1.388432173368779,1.785219939417803
COD/cod-9004178,1.1757664247561375,0.6500212587318253,1.2990572582368916,1.2540788142883967,1.3271295692481886,1.303123741177471,2.3713689689269866,0.06673753835555435,0.034715371455442484,1.5921200822071557,2.058412182330001,1.8092671883449176,0.07223747439291353,0.2600490168566306,1.658886431543157,1.4191132119068866,0.18546913634976095,0.030580441204907764,0.002406207948147895,0.05548934425441804,0.11200056231322253,0.1685195645616128,0.20333930566181976,0.02105379020937395,,1.3972843424733978,0.0,0.011461070819014285,0.007083981061996914,0.03085016243312555,0.21200245063103815,0.2116576243394242,1.634030013888507,1.795229107616788,2.4208063846615935,0.09844212213054733,1.8772402043030743,1.636454411682103,0.9987875610903106,1.5971418286442352,1.6316813930162253,1.6397772426461306,1.6341178481241765,0.6507100837118093,1.2786404408850414,1.0919307629421766,1.647483408856598,1.6355677622082763,1.500362502041153,1.637449998842988,1.185521133597715,1.0426461544096604,1.0425094473846552,1.3003768991127775,1.1786099670698227,1.7955659093920049,0.6633606476815992,0.7559057529785657,0.9045739808349438,0.8387238547864222,0.8791971983716379,0.8362618813201724,0.8797634051616492,2.429966266854619,0.07997188623407966,0.9213691090483429,2.418763067529386,1.6464380613904677,2.424697373211422,0.037887660870224334,1.6446918235609291
COD/cod-9004179,1.1773072248921168,0.6489680703965095,1.2966390184415006,1.2526736616530785,1.3246953014671754,1.301101600380018,2.3778338217760933,0.06974444775756364,0.038903362327400416,1.597717285527055,2.0513595831207034,1.8143216092953078,0.08251458401744158,0.24940421694063206,1.6652303411368372,1.4146250562348432,0.17565551417769767,0.041634209303162674,0.010829539201576263,0.06669414435251839,0.12312512902591785,0.17967004330215894,0.2144270915491828,0.020746222448116594,,1.394001043325391,0.011461070819014285,0.0,0.01483841826113843,0.026251042464580925,0.2120290470660573,0.21174393574349135,1.6401199833982911,1.8009018550498708,2.42760007107746,0.0916797663376426,1.883308972710979,1.6425702635700277,0.9963968947739379,1.603824545242827,1.6265948963995165,1.645928158895184,1.6402087597979058,0.6491380917564723,1.2811050682654728,1.086620908338297,1.6537138816094277,1.6416741779517559,1.5049642209239775,1.6435764059813733,1.18445805852945,1.0465091324524192,1.0463728155104015,1.3050016623301488,1.1807738692895076,1.8012464524902665,0.6611353430496797,0.75492658126277,0.9038140225803221,0.8379195576152005,0.8785952676870037,0.8355911388511635,0.8789967359174461,2.436816380990734,0.07578891171033345,0.9205232124145243,2.4255439882738914,1.6526578832233203,2.4315151875296794,0.026778487027611656,1.6508937556506533
COD/cod-9004180,1.1724946473717057,0.6503641086554033,1.2985664033600197,1.2532122271810695,1.326873247174574,1.3025505098895254,2.370324103517502,0.06866297122372404,0.039138835449098366,1.5917043924710736,2.0563659096211424,1.8088483440961407,0.07341556614932504,0.26076754536720365,1.6583757723238328,1.4177297627009995,0.18736641120913064,0.03049364445748665,0.006139911148561729,0.0546754960902504,0.11120041362031155,0.1670542354858149,0.20240847689733035,0.027768246065619645,,1.3965667749308648,0.007083981061996914,0.01483841826113843,0.0,0.03627676138670992,0.21140387459919263,0.2110493994156195,1.6335518593988283,1.794696041957576,2.4197343610504003,0.10071315506701627,1.876557269018668,1.635972954317201,1.000317429033885,1.5962658315788107,1.6333740152538685,1.6392913070706077,1.6336395734436286,0.6510135628754348,1.2771044575555806,1.0929489619727373,1.646987297237762,1.6350875092605264,1.5001181814181281,1.636967193863074,1.1821516211271172,1.0422410174758099,1.0421040169712827,1.3004464399503621,1.1768131861602111,1.7950207440114783,0.6638589398002656,0.7562456999964312,0.904832059994085,0.8390071788854625,0.8794479240280577,0.8365652801411236,0.8800227450893595,2.4288896517922036,0.08231745049757602,0.9216459059883444,2.4176920855179524,1.6459433133880261,2.4236233838004804,0.03997780092884826,1.644199365066867
COD/cod-9004181,1.1819978765688748,0.6468009056801737,1.2951108850601125,1.2521689188247196,1.3227800049649514,1.2998525218230033,2.382951609378995,0.07185651608392458,0.03581082910716293,1.6000749409781265,2.05059286274401,1.8165762027348265,0.08310890640713786,0.24356617101923114,1.6680183797314354,1.4119906215127045,0.17042154170457433,0.05383309970007077,0.03094115877718958,0.0771416812462244,0.13129071830394867,0.18847295971688804,0.22169541097379428,0.015086211669140707,,1.3920241896459027,0.03085016243312555,0.026251042464580925,0.03627676138670992,0.0,0.19971312927924678,0.1994768685761035,1.6427610586696726,1.8037603424753301,2.43284229586277,0.08831231276385072,1.8868457151163385,1.6452262884580244,0.9899523507555241,1.6068617631217892,1.619102040589817,1.6486044473625048,1.642850379147008,0.6470542981831122,1.2865445731659235,1.0825276103714847,1.656436190668507,1.6443247517817763,1.504715014220901,1.6462385294435495,1.188447244940904,1.048708765427074,1.0485727010204613,1.304188761564283,1.1862608607985563,1.8041608991767004,0.6582319276326932,0.7542730625124632,0.9033594473995235,0.8374481716036991,0.8782584458461051,0.8349933976761631,0.8785567268630223,2.442079606502022,0.07400189051247907,0.9199606560715903,2.4307814473580494,1.65537402744257,2.436766405011852,0.03212904823120474,1.6535995476989722
COD/cod-9008877,1.159084309474262,0.6689348998198346,1.29074773698934,1.2454693440047753,1.321253664496993,1.294341475934625,2.389110564994673,0.2240869821380542,0.21321758760416298,1.610298845178819,2.0251244110876367,1.8253416036303947,0.21182314283423825,0.2809001066998274,1.6776086680552158,1.3691836497194387,0.2740878610366269,0.2167435508729937,0.21134247079187296,0.22286411521216776,0.24732824922205415,0.2796716656840431,0.3052160466324271,0.20870036993369787,,1.3714826240173785,0.21200245063103815,0.2120290470660573,0.21140387459919263,0.19971312927924678,0.0,0.0012454371547207734,1.6525771299740535,1.8131413387720936,2.4387718217871996,0.2308508856587376,1.895789338107468,1.6550198504971771,1.0121425006666331,1.6064296288289608,1.6343082411953442,1.6583673350812522,1.6526656330424216,0.6687767586288118,1.297523448384161,1.1060002229457626,1.666128707867096,1.6541265332126194,1.4968261753184402,1.6560228795545273,1.161584889832406,1.0657971943431956,1.0656593976579194,1.306771130440423,1.194220356872227,1.813557439795743,0.680248456850152,0.7832260591906481,0.9279043366838707,0.8637102750752078,0.9035641950095439,0.8614419068987496,0.9037720434963155,2.4479683440042126,0.22539820440592956,0.9440670501317096,2.43672014171216,1.665076028545258,2.442678542591257,0.2128930919208003,1.6633174345308839
